매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,시간대_생활인구_수,평일_생활인구_평균,주말_생활인구_평균,집객시설_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,총_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
178770.337,2021,골목상권,2110999,윗방죽마을공원,4,3,7,3177,2401,268,2,0,1,5,10,0,1,0,8986,10139.2,10012.0,10,30.0,0.0,1.0,26.0,67.0,257.0,303.0,1632.0,40686,,,,,,,,,,,,,,,,,,,,,,
31503.69203,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),4,3,3,444,201,39,0,0,0,0,0,0,0,0,8305,4746.4,3568.5,3,12.0,0.0,0.0,19.0,62.0,225.0,295.0,373.0,3045,,,,,,,,,,,,,,,,,,,,,,
135384.7101,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,4,3,3,317,0,317,0,0,0,0,0,0,0,0,189,67.8,72.0,5,,,,,,,,,2536,,,,,,,,,,,,,,,,,,,,,,
198264.1726,2021,골목상권,2110949,한남IC,4,4,8,564,281,1683,4,0,4,9,0,2,9,72,59838,52577.2,45291.5,3,76.0,2.0,206.0,104.0,133.0,35.0,42.0,1863.0,0,,,,,,,,,,,,,,,,,,,,,,
90260.48551,2021,골목상권,2110951,신사은행나무공원,4,4,3,979,574,273,16,3,95,36,10,5,5,23,74352,77612.6,64800.0,1,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0,,,,,,,,,,,,,,,,,,,,,,
126912.9384,2021,골목상권,2110952,논현목련공원,4,4,3,868,571,117,27,6,103,102,26,14,3,4,21591,28554.4,28041.5,2,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0,,,,,,,,,,,,,,,,,,,,,,
185415.8043,2021,골목상권,2110955,논현초등학교,4,4,27,7089,4515,3430,187,16,842,746,183,103,80,168,363094,427336.4,403601.0,12,423.0,29.0,2255.0,2043.0,427.0,230.0,172.0,481.0,0,,,,,,,,,,,,,,,,,,,,,,
207623.942,2021,골목상권,2110957,언북중학교,4,4,6,1761,1088,1251,50,1,94,154,131,44,19,89,165688,156006.0,101182.0,7,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0,,,,,,,,,,,,,,,,,,,,,,
178791.3696,2021,골목상권,2110958,역삼역 4번,4,4,3,861,544,994,28,4,149,59,18,3,8,39,72471,59019.2,36070.5,4,121.0,13.0,679.0,511.0,127.0,104.0,50.0,122.0,0,,,,,,,,,,,,,,,,,,,,,,
99755.32971,2021,골목상권,2110959,신구중학교,4,4,3,361,170,271,2,0,0,0,0,0,0,82,15449,11387.4,9234.5,3,59.0,4.0,72.0,65.0,45.0,34.0,44.0,518.0,0,,,,,,,,,,,,,,,,,,,,,,
130342.6522,2021,골목상권,2110960,은광여고,4,4,3,727,422,1522,16,15,93,59,6,9,22,35,12705,14155.0,12555.5,3,96.0,40.0,554.0,486.0,91.0,87.0,94.0,826.0,0,,,,,,,,,,,,,,,,,,,,,,
190431.1123,2021,골목상권,2110961,언주역 3번,4,4,6,2163,1335,962,57,0,226,186,103,39,31,99,121109,115419.4,82579.5,1,193.0,6.0,987.0,977.0,225.0,131.0,100.0,1153.0,0,,,,,,,,,,,,,,,,,,,,,,
9079.858696,2021,골목상권,2110963,역삼월드메르디앙아파트,4,4,1,1684,860,780,45,2,165,141,93,47,11,137,46791,56242.2,48271.5,1,191.0,26.0,711.0,877.0,312.0,211.0,149.0,1288.0,0,,,,,,,,,,,,,,,,,,,,,,
163843.3967,2021,골목상권,2110965,언주역 6번,4,4,6,2245,1500,1139,65,12,305,223,98,21,41,6,131026,126333.8,100774.5,2,223.0,27.0,1132.0,871.0,307.0,146.0,81.0,452.0,0,,,,,,,,,,,,,,,,,,,,,,
65648.5308,2021,골목상권,2110966,논현2동주민센터,4,4,6,2864,1577,1637,60,11,110,231,69,72,124,225,302007,275873.0,201517.5,5,103.0,15.0,172.0,296.0,130.0,111.0,149.0,1627.0,0,,,,,,,,,,,,,,,,,,,,,,
168599.7295,2021,골목상권,2110967,역삼역 8번,4,4,9,1279,864,377,34,3,199,97,55,24,4,22,96790,99838.6,74687.0,3,202.0,27.0,1096.0,781.0,302.0,142.0,82.0,67.0,0,,,,,,,,,,,,,,,,,,,,,,
296020.2464,2021,골목상권,2110971,선정릉역 4번,4,4,9,3870,2549,1542,135,28,654,710,170,81,28,57,88352,99491.8,83629.0,1,342.0,56.0,1435.0,1519.0,466.0,282.0,151.0,692.0,0,,,,,,,,,,,,,,,,,,,,,,
127244.0217,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,4,4,3,1921,1003,2628,56,0,206,139,135,106,44,4,38685,46327.8,40573.0,2,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0,,,,,,,,,,,,,,,,,,,,,,
108447.837,2021,골목상권,2110974,언주중학교,4,4,6,1513,796,292,60,1,165,175,92,20,23,96,84011,97252.0,86325.0,2,230.0,4.0,630.0,650.0,297.0,148.0,67.0,1750.0,0,,,,,,,,,,,,,,,,,,,,,,
372074.0163,2021,골목상권,2110975,매봉역 1번,4,4,6,890,353,10837,25,0,19,40,15,15,2,159,47216,46040.0,40050.0,12,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,22516,,,,,,,,,,,,,,,,,,,,,,
78888.2337,2021,골목상권,2110976,언북초등학교,4,4,6,2022,1080,578,56,0,32,181,105,78,56,76,88075,98131.6,92052.5,2,137.0,12.0,292.0,254.0,190.0,330.0,148.0,1685.0,0,,,,,,,,,,,,,,,,,,,,,,
56585.43961,2021,골목상권,2110977,논현로18길,4,4,9,691,340,148,17,1,34,42,42,7,0,0,20413,23469.0,20053.5,0,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0,,,,,,,,,,,,,,,,,,,,,,
61884.66304,2021,골목상권,2110980,개포지구대옆,4,4,3,2629,1125,663,76,5,134,207,231,54,6,60,71429,87770.4,79146.5,1,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0,,,,,,,,,,,,,,,,,,,,,,
153195.5821,2021,골목상권,2110981,국악고교사거리,4,4,9,2118,907,361,57,10,137,201,230,17,13,0,53899,60837.8,56225.5,2,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,
107710.4239,2021,골목상권,2110982,강남구보훈회관,4,4,3,827,406,166,22,2,93,56,35,8,7,5,20758,24412.0,25074.5,1,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0,,,,,,,,,,,,,,,,,,,,,,
549690.4348,2021,골목상권,2110983,국립국악고등학교,4,4,3,2703,1231,783,67,8,149,240,151,38,28,12,51530,61671.2,60118.0,3,246.0,30.0,597.0,783.0,726.0,120.0,45.0,112.0,3716,,,,,,,,,,,,,,,,,,,,,,
160931.0171,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),4,4,7,4267,1912,1556,109,26,321,363,209,102,38,35,87954,155329.0,154020.5,10,257.0,44.0,667.0,998.0,708.0,177.0,85.0,44.0,2237,,,,,,,,,,,,,,,,,,,,,,
186109.1667,2021,골목상권,2110985,청담근린공원,4,4,3,956,480,1338,28,0,11,33,46,30,23,103,34098,30440.8,27609.5,1,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0,,,,,,,,,,,,,,,,,,,,,,
80735.93599,2021,골목상권,2110989,대치동아우편취급국,4,4,9,1588,904,444,60,1,257,235,115,49,22,8,106458,107192.2,85297.5,1,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0,,,,,,,,,,,,,,,,,,,,,,
95679.74638,2021,골목상권,2110992,도곡초등학교,4,4,18,7894,3681,2179,206,3,595,582,346,223,84,137,226177,272536.4,302983.5,3,430.0,11.0,1151.0,1145.0,692.0,439.0,195.0,2611.0,0,,,,,,,,,,,,,,,,,,,,,,
62855.16848,2021,골목상권,2110994,개포고등학교,4,4,6,1777,797,494,56,0,58,99,91,42,12,58,53682,63553.4,59036.5,18,72.0,0.0,58.0,99.0,91.0,42.0,12.0,1372.0,0,,,,,,,,,,,,,,,,,,,,,,
109461.7101,2021,골목상권,2110995,봉은사역 4번,4,4,3,2802,1097,5085,70,1,39,35,34,27,26,731,56057,74365.2,72742.5,5,141.0,1.0,47.0,98.0,73.0,47.0,72.0,2911.0,4283,,,,,,,,,,,,,,,,,,,,,,
86345.51087,2021,골목상권,2110996,대치2동주민센터,4,4,3,1430,682,1959,21,0,2,4,4,23,23,184,103560,109460.6,110594.5,8,151.0,3.0,171.0,256.0,209.0,103.0,81.0,3456.0,10209,,,,,,,,,,,,,,,,,,,,,,
191281.1118,2021,골목상권,2110997,대청초등학교,4,4,21,7187,3441,1724,148,0,101,433,309,69,26,44,247230,307157.0,294304.5,45,222.0,1.0,126.0,860.0,1003.0,238.0,287.0,1905.0,106517,,,,,,,,,,,,,,,,,,,,,,
214026.5471,2021,골목상권,2110999,윗방죽마을공원,4,4,6,3177,2401,268,2,0,0,2,10,4,1,0,8084,9611.0,9321.5,10,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,47403,,,,,,,,,,,,,,,,,,,,,,
9155.202899,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),4,4,3,444,201,39,0,0,0,0,0,0,0,0,6643,3500.4,2519.5,3,12.0,0.0,0.0,0.0,43.0,102.0,161.0,668.0,3547,,,,,,,,,,,,,,,,,,,,,,
132421.4203,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,4,4,3,317,0,317,0,0,0,0,0,0,0,0,369,178.8,130.5,5,,,,,,,,,2964,,,,,,,,,,,,,,,,,,,,,,
68801.11852,2022,골목상권,2110963,역삼월드메르디앙아파트,4,1,3,1684,860,780,45,2,165,141,93,47,11,137,48250,57959.0,50777.0,1,191.0,26.0,711.0,877.0,312.0,211.0,149.0,1288.0,0,,,,,,,,,,,,,,,,,,,,,,
548754.1148,2022,골목상권,2110983,국립국악고등학교,4,1,3,2703,1231,783,67,8,149,240,151,38,28,12,53724,62890.2,61365.5,3,246.0,30.0,597.0,783.0,726.0,120.0,45.0,112.0,3521,,,,,,,,,,,,,,,,,,,,,,
110059.0667,2022,골목상권,2110995,봉은사역 4번,4,1,3,2802,1097,5085,70,1,39,35,34,27,26,731,55451,71562.2,68493.5,5,141.0,1.0,47.0,98.0,73.0,47.0,72.0,2911.0,3151,,,,,,,,,,,,,,,,,,,,,,
184176.4407,2022,골목상권,2110958,역삼역 4번,4,1,3,861,544,994,28,4,149,59,18,3,8,39,70863,58208.4,36094.0,4,121.0,13.0,679.0,511.0,127.0,104.0,50.0,122.0,0,,,,,,,,,,,,,,,,,,,,,,
402500.9185,2022,골목상권,2110999,윗방죽마을공원,4,1,3,3177,2401,268,2,0,0,2,10,4,1,0,8100,9660.6,9407.0,10,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,42578,,,,,,,,,,,,,,,,,,,,,,
409914.3407,2022,골목상권,2110957,언북중학교,4,1,3,1761,1088,1251,50,1,94,154,131,44,19,89,157173,148880.2,99452.0,7,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0,,,,,,,,,,,,,,,,,,,,,,
304469.2472,2022,골목상권,2110961,언주역 3번,4,1,4,2163,1335,962,57,0,226,186,103,39,31,99,130430,129215.0,96803.0,1,193.0,6.0,987.0,977.0,225.0,131.0,100.0,1153.0,0,,,,,,,,,,,,,,,,,,,,,,
211181.5037,2022,골목상권,2110985,청담근린공원,4,1,3,956,480,1338,28,0,11,33,46,30,23,103,32851,29226.4,25309.0,1,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0,,,,,,,,,,,,,,,,,,,,,,
421635.3667,2022,골목상권,2110971,선정릉역 4번,4,1,7,3870,2549,1542,135,28,654,710,170,81,28,57,87771,100296.4,85595.5,1,342.0,56.0,1435.0,1519.0,466.0,282.0,151.0,692.0,0,,,,,,,,,,,,,,,,,,,,,,
148219.9167,2022,골목상권,2110965,언주역 6번,4,1,6,2245,1500,1139,65,12,305,223,98,21,41,6,129176,125838.2,100572.0,2,223.0,27.0,1132.0,871.0,307.0,146.0,81.0,452.0,0,,,,,,,,,,,,,,,,,,,,,,
547681.9556,2022,골목상권,2110949,한남IC,4,1,3,564,281,1683,4,0,4,9,0,2,9,72,58445,51430.2,45089.5,3,76.0,2.0,206.0,104.0,133.0,35.0,42.0,1863.0,0,,,,,,,,,,,,,,,,,,,,,,
63293.32222,2022,골목상권,2110980,개포지구대옆,4,1,3,2629,1125,663,76,5,134,207,231,54,6,60,74610,91293.0,83717.0,1,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0,,,,,,,,,,,,,,,,,,,,,,
408121.3436,2022,골목상권,2110955,논현초등학교,4,1,13,7089,4515,3430,187,16,842,746,183,103,80,168,367449,433774.8,410537.0,12,423.0,29.0,2255.0,2043.0,427.0,230.0,172.0,481.0,0,,,,,,,,,,,,,,,,,,,,,,
335569.9806,2022,골목상권,2110981,국악고교사거리,4,1,4,2118,907,361,57,10,137,201,230,17,13,0,54541,61618.0,57653.5,2,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,
181276.6926,2022,골목상권,2110977,논현로18길,4,1,3,691,340,148,17,1,34,42,42,7,0,0,20430,23043.0,19855.5,0,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0,,,,,,,,,,,,,,,,,,,,,,
230823.8667,2022,골목상권,2110992,도곡초등학교,4,1,8,7894,3681,2179,206,3,595,582,346,223,84,137,249265,281739.0,310090.5,3,430.0,11.0,1151.0,1145.0,692.0,439.0,195.0,2611.0,0,,,,,,,,,,,,,,,,,,,,,,
209353.3704,2022,골목상권,2110960,은광여고,4,1,3,727,422,1522,16,15,93,59,6,9,22,35,12510,13817.2,12843.5,3,96.0,40.0,554.0,486.0,91.0,87.0,94.0,826.0,0,,,,,,,,,,,,,,,,,,,,,,
128403.1556,2022,골목상권,2110952,논현목련공원,4,1,3,868,571,117,27,6,103,102,26,14,3,4,22293,29189.4,29033.5,2,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0,,,,,,,,,,,,,,,,,,,,,,
109731.9481,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,4,1,3,317,0,317,0,0,0,0,0,0,0,0,837,478.8,414.0,5,,,,,,,,,2986,,,,,,,,,,,,,,,,,,,,,,
106179.4704,2022,골목상권,2110982,강남구보훈회관,4,1,3,827,406,166,22,2,93,56,35,8,7,5,24487,30308.4,31289.0,1,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0,,,,,,,,,,,,,,,,,,,,,,
108119.6889,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,4,1,3,1921,1003,2628,56,0,206,139,135,106,44,4,39225,46917.8,42449.0,2,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0,,,,,,,,,,,,,,,,,,,,,,
388449.7844,2022,골목상권,2110997,대청초등학교,4,1,10,7187,3441,1724,148,0,101,433,309,69,26,44,248235,307220.0,299068.0,45,222.0,1.0,126.0,860.0,1003.0,238.0,287.0,1905.0,67280,,,,,,,,,,,,,,,,,,,,,,
274790.4444,2022,골목상권,2110975,매봉역 1번,4,1,6,890,353,10837,25,0,19,40,15,15,2,159,45543,43997.2,39542.0,12,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,20209,,,,,,,,,,,,,,,,,,,,,,
82922.17037,2022,골목상권,2110951,신사은행나무공원,4,1,3,979,574,273,16,3,95,36,10,5,5,23,69068,71785.2,59790.5,1,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0,,,,,,,,,,,,,,,,,,,,,,
185661.4389,2022,골목상권,2110989,대치동아우편취급국,4,1,4,1588,904,444,60,1,257,235,115,49,22,8,98090,95933.2,76301.0,1,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0,,,,,,,,,,,,,,,,,,,,,,
114271.8741,2022,골목상권,2110994,개포고등학교,4,1,3,1777,797,494,56,0,58,99,91,42,12,58,51216,62578.6,60476.5,18,72.0,0.0,58.0,99.0,91.0,42.0,12.0,1372.0,0,,,,,,,,,,,,,,,,,,,,,,
104903.4278,2022,골목상권,2110974,언주중학교,4,1,6,1513,796,292,60,1,165,175,92,20,23,96,79312,91851.6,81744.0,2,230.0,4.0,630.0,650.0,297.0,148.0,67.0,1750.0,0,,,,,,,,,,,,,,,,,,,,,,
185996.2825,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),4,1,7,4267,1912,1556,109,26,321,363,209,102,38,35,91443,158927.6,160715.5,10,257.0,44.0,667.0,998.0,708.0,177.0,85.0,44.0,1959,,,,,,,,,,,,,,,,,,,,,,
169142.4815,2022,골목상권,2110976,언북초등학교,4,1,3,2022,1080,578,56,0,32,181,105,78,56,76,83522,93960.2,90188.0,2,137.0,12.0,292.0,254.0,190.0,330.0,148.0,1685.0,0,,,,,,,,,,,,,,,,,,,,,,
98113.48519,2022,골목상권,2110959,신구중학교,4,1,3,361,170,271,2,0,0,0,0,0,0,82,10435,7379.6,6219.0,3,59.0,4.0,72.0,65.0,45.0,34.0,44.0,518.0,0,,,,,,,,,,,,,,,,,,,,,,
345127.25,2022,골목상권,2110967,역삼역 8번,4,1,4,1279,864,377,34,3,199,97,55,24,4,22,94841,98743.0,74827.0,3,202.0,27.0,1096.0,781.0,302.0,142.0,82.0,67.0,0,,,,,,,,,,,,,,,,,,,,,,
91394.31481,2022,골목상권,2110996,대치2동주민센터,4,1,3,1430,682,1959,21,0,2,4,4,23,23,184,119004,118306.4,118729.5,8,151.0,3.0,171.0,256.0,209.0,103.0,81.0,3456.0,8001,,,,,,,,,,,,,,,,,,,,,,
88676.75458,2022,골목상권,2110951,신사은행나무공원,4,2,3,979,574,273,16,3,95,36,10,5,5,23,79565,81077.6,66540.5,1,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0,,,,,,,,,,,,,,,,,,,,,,
90430.41026,2022,골목상권,2110996,대치2동주민센터,4,2,3,1430,682,1959,21,0,2,4,4,23,23,184,114426,114859.2,118080.5,8,151.0,3.0,171.0,256.0,209.0,103.0,81.0,3456.0,9084,,,,,,,,,,,,,,,,,,,,,,
88472.4359,2022,골목상권,2110963,역삼월드메르디앙아파트,4,2,3,1684,860,780,45,2,165,141,93,47,11,137,47147,56863.4,48078.5,1,191.0,26.0,711.0,877.0,312.0,211.0,149.0,1288.0,0,,,,,,,,,,,,,,,,,,,,,,
126126.4487,2022,골목상권,2110974,언주중학교,4,2,6,1513,796,292,60,1,165,175,92,20,23,96,81604,96402.8,83038.5,2,230.0,4.0,630.0,650.0,297.0,148.0,67.0,1750.0,0,,,,,,,,,,,,,,,,,,,,,,
192459.1617,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),4,2,7,4267,1912,1556,109,26,321,363,209,102,38,35,91074,158848.0,153832.0,10,257.0,44.0,667.0,998.0,708.0,177.0,85.0,44.0,2299,,,,,,,,,,,,,,,,,,,,,,
118832.1209,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,4,2,3,1921,1003,2628,56,0,206,139,135,106,44,4,39905,47276.0,41062.5,2,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0,,,,,,,,,,,,,,,,,,,,,,
483221.5092,2022,골목상권,2110957,언북중학교,4,2,3,1761,1088,1251,50,1,94,154,131,44,19,89,172443,160136.0,100033.0,7,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0,,,,,,,,,,,,,,,,,,,,,,
402201.283,2022,골목상권,2110967,역삼역 8번,4,2,4,1279,864,377,34,3,199,97,55,24,4,22,103749,106872.8,78545.0,3,202.0,27.0,1096.0,781.0,302.0,142.0,82.0,67.0,0,,,,,,,,,,,,,,,,,,,,,,
543550.5018,2022,골목상권,2110949,한남IC,4,2,3,564,281,1683,4,0,4,9,0,2,9,72,65093,56551.8,50028.5,3,76.0,2.0,206.0,104.0,133.0,35.0,42.0,1863.0,0,,,,,,,,,,,,,,,,,,,,,,
316464.8324,2022,골목상권,2110961,언주역 3번,4,2,4,2163,1335,962,57,0,226,186,103,39,31,99,156073,160544.2,121245.5,1,193.0,6.0,987.0,977.0,225.0,131.0,100.0,1153.0,0,,,,,,,,,,,,,,,,,,,,,,
128937.7399,2022,골목상권,2110995,봉은사역 4번,4,2,3,2802,1097,5085,70,1,39,35,34,27,26,731,57431,72894.4,71857.0,5,141.0,1.0,47.0,98.0,73.0,47.0,72.0,2911.0,3160,,,,,,,,,,,,,,,,,,,,,,
128407.0256,2022,골목상권,2110952,논현목련공원,4,2,3,868,571,117,27,6,103,102,26,14,3,4,20736,26803.8,25753.5,2,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0,,,,,,,,,,,,,,,,,,,,,,
182790.1172,2022,골목상권,2110976,언북초등학교,4,2,3,2022,1080,578,56,0,32,181,105,78,56,76,94363,107213.8,102828.0,2,137.0,12.0,292.0,254.0,190.0,330.0,148.0,1685.0,0,,,,,,,,,,,,,,,,,,,,,,
227413.8214,2022,골목상권,2110965,언주역 6번,4,2,4,2245,1500,1139,65,12,305,223,98,21,41,6,135190,130490.2,101426.5,2,223.0,27.0,1132.0,871.0,307.0,146.0,81.0,452.0,0,,,,,,,,,,,,,,,,,,,,,,
239402.7225,2022,골목상권,2110992,도곡초등학교,4,2,8,7894,3681,2179,206,3,595,582,346,223,84,137,223153,263858.0,302590.0,3,430.0,11.0,1151.0,1145.0,692.0,439.0,195.0,2611.0,0,,,,,,,,,,,,,,,,,,,,,,
171876.1026,2022,골목상권,2110960,은광여고,4,2,3,727,422,1522,16,15,93,59,6,9,22,35,14767,15457.8,12725.5,3,96.0,40.0,554.0,486.0,91.0,87.0,94.0,826.0,0,,,,,,,,,,,,,,,,,,,,,,
131213.348,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,4,2,3,317,0,317,0,0,0,0,0,0,0,0,612,353.4,304.5,5,,,,,,,,,3416,,,,,,,,,,,,,,,,,,,,,,
422211.4423,2022,골목상권,2110999,윗방죽마을공원,4,2,4,3177,2401,268,2,0,0,2,10,4,1,0,7916,9668.4,9291.0,10,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,46882,,,,,,,,,,,,,,,,,,,,,,
297510.7656,2022,골목상권,2110985,청담근린공원,4,2,3,956,480,1338,28,0,11,33,46,30,23,103,30962,27988.2,24675.0,1,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0,,,,,,,,,,,,,,,,,,,,,,
125249.1355,2022,골목상권,2110959,신구중학교,4,2,3,361,170,271,2,0,0,0,0,0,0,82,12344,9135.6,7727.0,3,59.0,4.0,72.0,65.0,45.0,34.0,44.0,518.0,0,,,,,,,,,,,,,,,,,,,,,,
360073.8861,2022,골목상권,2110997,대청초등학교,4,2,11,7187,3441,1724,148,0,101,433,309,69,26,44,223845,282580.6,278253.5,45,222.0,1.0,126.0,860.0,1003.0,238.0,287.0,1905.0,77697,,,,,,,,,,,,,,,,,,,,,,
336170.2381,2022,골목상권,2110975,매봉역 1번,4,2,6,890,353,10837,25,0,19,40,15,15,2,159,53108,51920.6,45958.0,12,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,23349,,,,,,,,,,,,,,,,,,,,,,
189009.9176,2022,골목상권,2110989,대치동아우편취급국,4,2,4,1588,904,444,60,1,257,235,115,49,22,8,105106,105235.0,82760.5,1,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0,,,,,,,,,,,,,,,,,,,,,,
432304.1145,2022,골목상권,2110955,논현초등학교,4,2,12,7089,4515,3430,187,16,842,746,183,103,80,168,359123,430978.2,400407.5,12,423.0,29.0,2255.0,2043.0,427.0,230.0,172.0,481.0,0,,,,,,,,,,,,,,,,,,,,,,
168957.7326,2022,골목상권,2110958,역삼역 4번,4,2,3,861,544,994,28,4,149,59,18,3,8,39,77867,64629.6,39906.5,4,121.0,13.0,679.0,511.0,127.0,104.0,50.0,122.0,0,,,,,,,,,,,,,,,,,,,,,,
341635.8819,2022,골목상권,2110981,국악고교사거리,4,2,4,2118,907,361,57,10,137,201,230,17,13,0,54308,63300.4,59493.0,2,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,
214952.2125,2022,골목상권,2110977,논현로18길,4,2,3,691,340,148,17,1,34,42,42,7,0,0,20411,22991.2,19819.0,0,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0,,,,,,,,,,,,,,,,,,,,,,
107469.4579,2022,골목상권,2110982,강남구보훈회관,4,2,3,827,406,166,22,2,93,56,35,8,7,5,23504,29047.2,29909.0,1,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0,,,,,,,,,,,,,,,,,,,,,,
417654.0895,2022,골목상권,2110971,선정릉역 4번,4,2,7,3870,2549,1542,135,28,654,710,170,81,28,57,90294,101191.8,84309.0,1,342.0,56.0,1435.0,1519.0,466.0,282.0,151.0,692.0,0,,,,,,,,,,,,,,,,,,,,,,
154372.7546,2022,골목상권,2110994,개포고등학교,4,2,3,1777,797,494,56,0,58,99,91,42,12,58,57173,70121.0,64280.0,18,72.0,0.0,58.0,99.0,91.0,42.0,12.0,1372.0,0,,,,,,,,,,,,,,,,,,,,,,
627337.641,2022,골목상권,2110983,국립국악고등학교,4,2,3,2703,1231,783,67,8,149,240,151,38,28,12,57989,66689.2,63065.5,3,246.0,30.0,597.0,783.0,726.0,120.0,45.0,112.0,4216,,,,,,,,,,,,,,,,,,,,,,
67630.17949,2022,골목상권,2110980,개포지구대옆,4,2,3,2629,1125,663,76,5,134,207,231,54,6,60,78220,96253.8,87869.5,1,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0,,,,,,,,,,,,,,,,,,,,,,
47520.76449,2022,골목상권,2110958,역삼역 4번,4,3,3,861,544,994,28,4,149,59,18,3,8,39,80222,66731.2,39986.5,4,121.0,13.0,679.0,511.0,127.0,104.0,50.0,122.0,0,,,,,,,,,,,,,,,,,,,,,,
445531.1537,2022,골목상권,2110971,선정릉역 4번,4,3,7,3870,2549,1542,135,28,654,710,170,81,28,57,91141,102233.2,83171.0,1,342.0,56.0,1435.0,1519.0,466.0,282.0,151.0,692.0,0,,,,,,,,,,,,,,,,,,,,,,
151427.2572,2022,골목상권,2110994,개포고등학교,4,3,3,1777,797,494,56,0,58,99,91,42,12,58,54117,68296.6,64577.5,18,72.0,0.0,58.0,99.0,91.0,42.0,12.0,1372.0,0,,,,,,,,,,,,,,,,,,,,,,
